mp-id,formula,ME_true,ME,EN_distfunc_1,EN_distfunc_2,EN_distfunc_3,EN_distfunc_4,EN_distfunc_5,EN_distfunc_6,EN_distfunc_7,EN_distfunc_8,EN_distfunc_9,EN_distfunc_10,EN_distfunc_11,EN_distfunc_12,EN_distfunc_13,EN_distfunc_14,EN_distfunc_15,EN_distfunc_16,EN_distfunc_17,EN_distfunc_18,EN_distfunc_19,EN_distfunc_20,EN_distfunc_21,EN_distfunc_22,EN_distfunc_23,EN_distfunc_24,EN_distfunc_25,EN_distfunc_26,EN_distfunc_27,EN_distfunc_28,EN_distfunc_29,EN_distfunc_30,EN_distfunc_31,EN_distfunc_32,EN_distfunc_33,EN_distfunc_34,EN_distfunc_35,EN_distfunc_36,EN_distfunc_37,EN_distfunc_38,EN_distfunc_39,EN_distfunc_40,EN_distfunc_41,EN_distfunc_42,EN_distfunc_43,EN_distfunc_44,EN_distfunc_45,EN_distfunc_46,EN_distfunc_47,EN_distfunc_48,EN_distfunc_49,EN_distfunc_50,IR_distfunc_1,IR_distfunc_2,IR_distfunc_3,IR_distfunc_4,IR_distfunc_5,IR_distfunc_6,IR_distfunc_7,IR_distfunc_8,IR_distfunc_9,IR_distfunc_10,IR_distfunc_11,IR_distfunc_12,IR_distfunc_13,IR_distfunc_14,IR_distfunc_15,IR_distfunc_16,IR_distfunc_17,IR_distfunc_18,IR_distfunc_19,IR_distfunc_20,IR_distfunc_21,IR_distfunc_22,IR_distfunc_23,IR_distfunc_24,IR_distfunc_25,IR_distfunc_26,IR_distfunc_27,IR_distfunc_28,IR_distfunc_29,IR_distfunc_30,IR_distfunc_31,IR_distfunc_32,IR_distfunc_33,IR_distfunc_34,IR_distfunc_35,IR_distfunc_36,IR_distfunc_37,IR_distfunc_38,IR_distfunc_39,IR_distfunc_40,IR_distfunc_41,IR_distfunc_42,IR_distfunc_43,IR_distfunc_44,IR_distfunc_45,IR_distfunc_46,IR_distfunc_47,IR_distfunc_48,IR_distfunc_49,IR_distfunc_50,adf_Li-Li-Li_1,adf_Li-Li-Li_2,adf_Li-Li-Li_3,adf_Li-Li-Li_4,adf_Li-Li-Li_5,adf_Li-Li-Li_6,adf_Li-Li-Li_7,adf_Li-Li-Li_8,adf_Li-Li-Li_9,adf_Li-Li-Li_10,adf_Li-Li-Li_11,adf_Li-Li-Li_12,adf_Li-Li-Li_13,adf_Li-Li-Li_14,adf_Li-Li-Li_15,adf_Li-Li-Li_16,adf_Li-Li-Li_17,adf_Li-Li-Li_18,adf_Li-Li-Li_19,adf_Li-Li-Li_20,adf_Li-Li-Li_21,adf_Li-Li-Li_22,adf_Li-Li-Li_23,adf_Li-Li-Li_24,adf_Li-Li-Li_25,adf_Li-Li-Li_26,adf_Li-Li-Li_27,adf_Li-Li-Li_28,adf_Li-Li-Li_29,adf_Li-Li-Li_30,adf_Li-Li-Li_31,adf_Li-Li-Li_32,adf_Li-Li-Li_33,adf_Li-Li-Li_34,adf_Li-Li-Li_35,adf_Li-Li-Li_36,adf_Li-Li-Li_37,adf_Li-Li-Li_38,adf_Li-Li-Li_39,adf_Li-Li-Li_40,adf_Li-Li-Li_41,adf_Li-Li-Li_42,adf_Li-Li-Li_43,adf_Li-Li-Li_44,adf_Li-Li-Li_45,adf_Li-Li-Li_46,adf_Li-Li-Li_47,adf_Li-Li-Li_48,adf_Li-Li-Li_49,adf_Li-Li-Li_50,adf_Li-Li-Li_51,adf_Li-Li-Li_52,adf_Li-Li-Li_53,adf_Li-Li-Li_54,adf_Li-Li-Li_55,adf_Li-Li-Li_56,adf_Li-Li-Li_57,adf_Li-Li-Li_58,adf_Li-Li-Li_59,adf_Li-Li-Li_60,adf_Li-Li-O_1,adf_Li-Li-O_2,adf_Li-Li-O_3,adf_Li-Li-O_4,adf_Li-Li-O_5,adf_Li-Li-O_6,adf_Li-Li-O_7,adf_Li-Li-O_8,adf_Li-Li-O_9,adf_Li-Li-O_10,adf_Li-Li-O_11,adf_Li-Li-O_12,adf_Li-Li-O_13,adf_Li-Li-O_14,adf_Li-Li-O_15,adf_Li-Li-O_16,adf_Li-Li-O_17,adf_Li-Li-O_18,adf_Li-Li-O_19,adf_Li-Li-O_20,adf_Li-Li-O_21,adf_Li-Li-O_22,adf_Li-Li-O_23,adf_Li-Li-O_24,adf_Li-Li-O_25,adf_Li-Li-O_26,adf_Li-Li-O_27,adf_Li-Li-O_28,adf_Li-Li-O_29,adf_Li-Li-O_30,adf_Li-Li-O_31,adf_Li-Li-O_32,adf_Li-Li-O_33,adf_Li-Li-O_34,adf_Li-Li-O_35,adf_Li-Li-O_36,adf_Li-Li-O_37,adf_Li-Li-O_38,adf_Li-Li-O_39,adf_Li-Li-O_40,adf_Li-Li-O_41,adf_Li-Li-O_42,adf_Li-Li-O_43,adf_Li-Li-O_44,adf_Li-Li-O_45,adf_Li-Li-O_46,adf_Li-Li-O_47,adf_Li-Li-O_48,adf_Li-Li-O_49,adf_Li-Li-O_50,adf_Li-Li-O_51,adf_Li-Li-O_52,adf_Li-Li-O_53,adf_Li-Li-O_54,adf_Li-Li-O_55,adf_Li-Li-O_56,adf_Li-Li-O_57,adf_Li-Li-O_58,adf_Li-Li-O_59,adf_Li-Li-O_60,adf_Li-O-Li_1,adf_Li-O-Li_2,adf_Li-O-Li_3,adf_Li-O-Li_4,adf_Li-O-Li_5,adf_Li-O-Li_6,adf_Li-O-Li_7,adf_Li-O-Li_8,adf_Li-O-Li_9,adf_Li-O-Li_10,adf_Li-O-Li_11,adf_Li-O-Li_12,adf_Li-O-Li_13,adf_Li-O-Li_14,adf_Li-O-Li_15,adf_Li-O-Li_16,adf_Li-O-Li_17,adf_Li-O-Li_18,adf_Li-O-Li_19,adf_Li-O-Li_20,adf_Li-O-Li_21,adf_Li-O-Li_22,adf_Li-O-Li_23,adf_Li-O-Li_24,adf_Li-O-Li_25,adf_Li-O-Li_26,adf_Li-O-Li_27,adf_Li-O-Li_28,adf_Li-O-Li_29,adf_Li-O-Li_30,adf_Li-O-Li_31,adf_Li-O-Li_32,adf_Li-O-Li_33,adf_Li-O-Li_34,adf_Li-O-Li_35,adf_Li-O-Li_36,adf_Li-O-Li_37,adf_Li-O-Li_38,adf_Li-O-Li_39,adf_Li-O-Li_40,adf_Li-O-Li_41,adf_Li-O-Li_42,adf_Li-O-Li_43,adf_Li-O-Li_44,adf_Li-O-Li_45,adf_Li-O-Li_46,adf_Li-O-Li_47,adf_Li-O-Li_48,adf_Li-O-Li_49,adf_Li-O-Li_50,adf_Li-O-Li_51,adf_Li-O-Li_52,adf_Li-O-Li_53,adf_Li-O-Li_54,adf_Li-O-Li_55,adf_Li-O-Li_56,adf_Li-O-Li_57,adf_Li-O-Li_58,adf_Li-O-Li_59,adf_Li-O-Li_60,adf_Li-O-O_1,adf_Li-O-O_2,adf_Li-O-O_3,adf_Li-O-O_4,adf_Li-O-O_5,adf_Li-O-O_6,adf_Li-O-O_7,adf_Li-O-O_8,adf_Li-O-O_9,adf_Li-O-O_10,adf_Li-O-O_11,adf_Li-O-O_12,adf_Li-O-O_13,adf_Li-O-O_14,adf_Li-O-O_15,adf_Li-O-O_16,adf_Li-O-O_17,adf_Li-O-O_18,adf_Li-O-O_19,adf_Li-O-O_20,adf_Li-O-O_21,adf_Li-O-O_22,adf_Li-O-O_23,adf_Li-O-O_24,adf_Li-O-O_25,adf_Li-O-O_26,adf_Li-O-O_27,adf_Li-O-O_28,adf_Li-O-O_29,adf_Li-O-O_30,adf_Li-O-O_31,adf_Li-O-O_32,adf_Li-O-O_33,adf_Li-O-O_34,adf_Li-O-O_35,adf_Li-O-O_36,adf_Li-O-O_37,adf_Li-O-O_38,adf_Li-O-O_39,adf_Li-O-O_40,adf_Li-O-O_41,adf_Li-O-O_42,adf_Li-O-O_43,adf_Li-O-O_44,adf_Li-O-O_45,adf_Li-O-O_46,adf_Li-O-O_47,adf_Li-O-O_48,adf_Li-O-O_49,adf_Li-O-O_50,adf_Li-O-O_51,adf_Li-O-O_52,adf_Li-O-O_53,adf_Li-O-O_54,adf_Li-O-O_55,adf_Li-O-O_56,adf_Li-O-O_57,adf_Li-O-O_58,adf_Li-O-O_59,adf_Li-O-O_60,adf_O-Li-O_1,adf_O-Li-O_2,adf_O-Li-O_3,adf_O-Li-O_4,adf_O-Li-O_5,adf_O-Li-O_6,adf_O-Li-O_7,adf_O-Li-O_8,adf_O-Li-O_9,adf_O-Li-O_10,adf_O-Li-O_11,adf_O-Li-O_12,adf_O-Li-O_13,adf_O-Li-O_14,adf_O-Li-O_15,adf_O-Li-O_16,adf_O-Li-O_17,adf_O-Li-O_18,adf_O-Li-O_19,adf_O-Li-O_20,adf_O-Li-O_21,adf_O-Li-O_22,adf_O-Li-O_23,adf_O-Li-O_24,adf_O-Li-O_25,adf_O-Li-O_26,adf_O-Li-O_27,adf_O-Li-O_28,adf_O-Li-O_29,adf_O-Li-O_30,adf_O-Li-O_31,adf_O-Li-O_32,adf_O-Li-O_33,adf_O-Li-O_34,adf_O-Li-O_35,adf_O-Li-O_36,adf_O-Li-O_37,adf_O-Li-O_38,adf_O-Li-O_39,adf_O-Li-O_40,adf_O-Li-O_41,adf_O-Li-O_42,adf_O-Li-O_43,adf_O-Li-O_44,adf_O-Li-O_45,adf_O-Li-O_46,adf_O-Li-O_47,adf_O-Li-O_48,adf_O-Li-O_49,adf_O-Li-O_50,adf_O-Li-O_51,adf_O-Li-O_52,adf_O-Li-O_53,adf_O-Li-O_54,adf_O-Li-O_55,adf_O-Li-O_56,adf_O-Li-O_57,adf_O-Li-O_58,adf_O-Li-O_59,adf_O-Li-O_60,adf_O-O-O_1,adf_O-O-O_2,adf_O-O-O_3,adf_O-O-O_4,adf_O-O-O_5,adf_O-O-O_6,adf_O-O-O_7,adf_O-O-O_8,adf_O-O-O_9,adf_O-O-O_10,adf_O-O-O_11,adf_O-O-O_12,adf_O-O-O_13,adf_O-O-O_14,adf_O-O-O_15,adf_O-O-O_16,adf_O-O-O_17,adf_O-O-O_18,adf_O-O-O_19,adf_O-O-O_20,adf_O-O-O_21,adf_O-O-O_22,adf_O-O-O_23,adf_O-O-O_24,adf_O-O-O_25,adf_O-O-O_26,adf_O-O-O_27,adf_O-O-O_28,adf_O-O-O_29,adf_O-O-O_30,adf_O-O-O_31,adf_O-O-O_32,adf_O-O-O_33,adf_O-O-O_34,adf_O-O-O_35,adf_O-O-O_36,adf_O-O-O_37,adf_O-O-O_38,adf_O-O-O_39,adf_O-O-O_40,adf_O-O-O_41,adf_O-O-O_42,adf_O-O-O_43,adf_O-O-O_44,adf_O-O-O_45,adf_O-O-O_46,adf_O-O-O_47,adf_O-O-O_48,adf_O-O-O_49,adf_O-O-O_50,adf_O-O-O_51,adf_O-O-O_52,adf_O-O-O_53,adf_O-O-O_54,adf_O-O-O_55,adf_O-O-O_56,adf_O-O-O_57,adf_O-O-O_58,adf_O-O-O_59,adf_O-O-O_60,adfall_1,adfall_2,adfall_3,adfall_4,adfall_5,adfall_6,adfall_7,adfall_8,adfall_9,adfall_10,adfall_11,adfall_12,adfall_13,adfall_14,adfall_15,adfall_16,adfall_17,adfall_18,adfall_19,adfall_20,adfall_21,adfall_22,adfall_23,adfall_24,adfall_25,adfall_26,adfall_27,adfall_28,adfall_29,adfall_30,adfall_31,adfall_32,adfall_33,adfall_34,adfall_35,adfall_36,adfall_37,adfall_38,adfall_39,adfall_40,adfall_41,adfall_42,adfall_43,adfall_44,adfall_45,adfall_46,adfall_47,adfall_48,adfall_49,adfall_50,adfall_51,adfall_52,adfall_53,adfall_54,adfall_55,adfall_56,adfall_57,adfall_58,adfall_59,adfall_60,rdf_Li_1,rdf_Li_2,rdf_Li_3,rdf_Li_4,rdf_Li_5,rdf_Li_6,rdf_Li_7,rdf_Li_8,rdf_Li_9,rdf_Li_10,rdf_Li_11,rdf_Li_12,rdf_Li_13,rdf_Li_14,rdf_Li_15,rdf_Li_16,rdf_Li_17,rdf_Li_18,rdf_Li_19,rdf_Li-Li_1,rdf_Li-Li_2,rdf_Li-Li_3,rdf_Li-Li_4,rdf_Li-Li_5,rdf_Li-Li_6,rdf_Li-Li_7,rdf_Li-Li_8,rdf_Li-Li_9,rdf_Li-Li_10,rdf_Li-Li_11,rdf_Li-Li_12,rdf_Li-Li_13,rdf_Li-Li_14,rdf_Li-Li_15,rdf_Li-Li_16,rdf_Li-Li_17,rdf_Li-Li_18,rdf_Li-Li_19,rdf_Li-Li_20,rdf_Li-O_1,rdf_Li-O_2,rdf_Li-O_3,rdf_Li-O_4,rdf_Li-O_5,rdf_Li-O_6,rdf_Li-O_7,rdf_Li-O_8,rdf_Li-O_9,rdf_Li-O_10,rdf_Li-O_11,rdf_Li-O_12,rdf_Li-O_13,rdf_Li-O_14,rdf_Li-O_15,rdf_Li-O_16,rdf_Li-O_17,rdf_Li-O_18,rdf_Li-O_19,rdf_Li-O_20,rdf_O_1,rdf_O_2,rdf_O_3,rdf_O_4,rdf_O_5,rdf_O_6,rdf_O_7,rdf_O_8,rdf_O_9,rdf_O_10,rdf_O_11,rdf_O_12,rdf_O_13,rdf_O_14,rdf_O_15,rdf_O_16,rdf_O_17,rdf_O_18,rdf_O_19,rdf_O-Li_1,rdf_O-Li_2,rdf_O-Li_3,rdf_O-Li_4,rdf_O-Li_5,rdf_O-Li_6,rdf_O-Li_7,rdf_O-Li_8,rdf_O-Li_9,rdf_O-Li_10,rdf_O-Li_11,rdf_O-Li_12,rdf_O-Li_13,rdf_O-Li_14,rdf_O-Li_15,rdf_O-Li_16,rdf_O-Li_17,rdf_O-Li_18,rdf_O-Li_19,rdf_O-Li_20,rdf_O-O_1,rdf_O-O_2,rdf_O-O_3,rdf_O-O_4,rdf_O-O_5,rdf_O-O_6,rdf_O-O_7,rdf_O-O_8,rdf_O-O_9,rdf_O-O_10,rdf_O-O_11,rdf_O-O_12,rdf_O-O_13,rdf_O-O_14,rdf_O-O_15,rdf_O-O_16,rdf_O-O_17,rdf_O-O_18,rdf_O-O_19,rdf_O-O_20,rdfall_1,rdfall_2,rdfall_3,rdfall_4,rdfall_5,rdfall_6,rdfall_7,rdfall_8,rdfall_9,rdfall_10,rdfall_11,rdfall_12,rdfall_13,rdfall_14,rdfall_15,rdfall_16,rdfall_17,rdfall_18,rdfall_19,rdfall_20,volume_1,volume_2,density_1,zeo_1,zeo_2,zeo_3
mp-772899,Li3ZrO3,0.11256,,0,0,0,0,0,0,0,0,1.02E-06,1.52E-05,0.000157362,0.001139957,0.00576364,0.020353898,0.050313379,0.08760577,0.109352205,0.102330743,0.078495587,0.054496467,0.034320668,0.017784119,0.006924496,0.001934686,0.000380891,5.25E-05,5.05E-06,0,0,1.02E-06,1.52E-05,0.000157346,0.001139617,0.005758588,0.020301449,0.049933507,0.085686241,0.102585055,0.085686241,0.049933507,0.020301449,0.005758588,0.001139617,0.000157346,1.52E-05,1.02E-06,0,0,0,0,0,0,0,1.09E-05,9.02E-05,0.000564913,0.002667558,0.009498965,0.025507583,0.051652686,0.078876398,0.090830518,0.078876398,0.05165269,0.025507652,0.009499974,0.002678751,0.00065875,0.000685201,0.002866727,0.010389137,0.028673973,0.060155218,0.09609396,0.11712265,0.109153237,0.077944819,0.042725145,0.018001493,0.005833879,0.001454099,0.00027852,4.09E-05,4.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-08,1.86E-06,4.81E-05,0.00075752,0.00730115,0.04324029,0.15838495,0.36203967,0.52217016,0.48067796,0.2848936,0.10902238,0.02682078,0.00420102,0.00041413,2.54E-05,9.60E-07,2.00E-08,0,0,0,0,2.00E-08,9.20E-07,2.36E-05,0.00036697,0.00346709,0.0198866,0.06924917,0.14639525,0.18788746,0.14639525,0.06924917,0.0198866,0.00346709,0.00036697,2.36E-05,9.20E-07,2.00E-08,0,0,0,0,0,0,0,0,9.00E-08,3.72E-06,9.62E-05,0.00151503,0.01460229,0.08648063,0.31677174,0.72412651,1.04507426,0.96829009,0.6095604,0.3565431,0.34643206,0.38417696,0.29361876,0.13854919,0.03977513,0.00693422,0.00073394,4.72E-05,3.68E-06,4.73E-05,0.00073578,0.00698134,0.04050714,0.14543253,0.33256375,0.5142751,0.58562816,0.51500724,0.33949972,0.18525289,0.17973942,0.30670602,0.41628389,0.43133605,0.43129069,0.41554816,0.29972468,0.13923228,0.03982037,0.00693602,0.00073398,4.72E-05,1.84E-06,4.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-08,1.84E-06,4.72E-05,0.00073398,0.00693602,0.03982037,0.13923228,0.29972472,0.41554997,0.43133647,0.43203457,0.42266578,0.34123143,0.28767393,0.36723545,0.45590855,0.38746821,0.21174314,0.07440011,0.01689023,0.00267454,0.00233116,0.01342402,0.05451169,0.14244681,0.24033898,0.26108508,0.18101984,0.07919247,0.02162015,0.00365057,0.00037876,2.40E-05,9.50E-07,9.40E-07,2.36E-05,0.00036697,0.00346709,0.0198866,0.06924917,0.14639525,0.18788746,0.14639525,0.06924917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-08,9.30E-07,2.40E-05,0.0003788,0.00365241,0.02166731,0.07992641,0.18795406,0.30086013,0.37888453,0.43597307,0.43726744,0.34670804,0.28603186,0.37255669,0.52142721,0.58841593,0.52773082,0.38707674,0.28787937,0.28084612,0.26806642,0.18175561,0.07923968,0.02162199,0.00365062,0.00037876,2.40E-05,9.30E-07,2.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-08,3.72E-06,9.62E-05,0.00151503,0.01460229,0.08648063,0.31677174,0.72412651,1.04507426,0.96829014,0.60956224,0.35659027,0.3471661,0.39111532,0.33349998,0.27874892,0.34897686,0.48035376,0.65720587,1.01364603,1.49364352,1.88060823,2.11956855,2.18352119,1.99843532,1.61822678,1.24833173,1.14039866,1.3391691,1.55869088,1.51638245,1.24071646,0.95389294,0.88246475,0.97797613,0.96746891,0.79480283,0.5740511,0.34333562,0.1500006,0.06046449,0.07623327,0.14713111,0.18793558,0.14642076,0.06961986,0.02344801,0.02482156,0.0834845,0.22596524,0.46488507,0.73197627,0.820799,0,0,1.88E-06,0.0045871,0.49373279,2.35318199,0.99159132,2.800293,2.91012978,2.55574941,4.2878812,4.87531399,5.42756272,4.18733491,5.57698484,5.95084625,12.83136515,13.27499416,12.23017297,0,0,0,0,0,1.51E-06,0.00367118,0.39865477,2.27477783,2.37535885,1.16736459,1.80964666,1.90380669,1.24072275,0.44895056,1.38463923,2.3841049,7.22711287,8.65156651,5.62092406,0,0,0,1.88E-06,0.0045871,0.49373128,2.34951062,0.59247746,0.47522315,0.19749575,0.47430837,0.50015472,2.57468642,4.0816711,2.97150824,2.58569658,2.79802965,5.29975659,3.09059474,3.59344434,0,0,2.26E-06,0.0055049,0.59339488,2.91797601,1.16232067,0.72851317,1.50189052,4.13196688,4.39121259,4.2588792,8.791704,4.65111713,5.99082539,4.95561922,11.10883871,10.84983277,14.45417213,0,0,0,1.88E-06,0.0045871,0.49373128,2.34951062,0.59247746,0.47522315,0.19749575,0.47430837,0.50015472,2.57468642,4.0816711,2.97150824,2.58569658,2.79802965,5.29975659,3.09059474,3.59344434,0,0,0,0,0,0,5.70E-07,0.00137839,0.15362642,1.30347697,3.6576555,3.88463594,0.99296952,1.42200205,0.9874667,3.29629102,1.2928832,3.83054396,7.26458971,10.3873391,0,0,0,5.27E-06,0.01284538,1.38611846,6.97655301,3.86068426,3.98005028,5.57747074,10.43077118,16.18987426,12.69594139,24.40437096,13.51174657,18.12342662,16.10296273,30.80306669,31.39222591,42.78854857,325.4820054,11.62435733,3.267140214,1.98774,1.22268,1.5864
mp-755298,Li4NbO4,0.13424,,0,0,0,0,0,0,0,0,1.06E-06,1.57E-05,0.000163174,0.001181825,0.005971881,0.021053619,0.051786826,0.088900599,0.106679958,0.090352772,0.057046235,0.033999079,0.02818682,0.027777951,0.022378125,0.012961442,0.005264395,0.001493017,0.000295458,4.08E-05,3.98E-06,1.32E-06,1.57E-05,0.000163174,0.001181825,0.005971869,0.021053355,0.051782896,0.088859805,0.106384502,0.088859805,0.051782896,0.021053355,0.005971869,0.001181825,0.000163174,1.57E-05,1.06E-06,0,0,0,0,0,0,1.02E-06,1.13E-05,9.36E-05,0.000585836,0.002766356,0.009850778,0.026452309,0.053565749,0.081797746,0.094194611,0.081797746,0.053565753,0.026452396,0.009852057,0.00278044,0.000702782,0.000825852,0.003469212,0.012314496,0.033065456,0.066957189,0.102247183,0.117743264,0.102247183,0.066957186,0.033065386,0.012313473,0.003457945,0.000732295,0.000116946,1.41E-05,1.28E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-08,1.38E-06,3.54E-05,0.00055045,0.00520063,0.0298299,0.10387376,0.21959288,0.28183118,0.21959288,0.10387376,0.0298299,0.00520063,0.00055045,3.54E-05,1.38E-06,3.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-08,2.82E-06,7.35E-05,0.00117164,0.01150217,0.07006108,0.26740733,0.64693327,1.00284812,1.00284812,0.64693327,0.26740733,0.07006108,0.01150217,0.00117164,7.35E-05,2.82E-06,7.00E-08,0,0,7.00E-08,2.76E-06,7.07E-05,0.0011009,0.01040133,0.05966257,0.20781826,0.44028665,0.57406363,0.49884556,0.41549504,0.49884556,0.57406363,0.44028665,0.20781826,0.05966257,0.01040133,0.0011009,7.07E-05,2.76E-06,7.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-08,2.76E-06,7.07E-05,0.0011009,0.01040127,0.05965981,0.20774752,0.43918582,0.56366513,0.43925649,0.20884842,0.07006108,0.07006108,0.20884845,0.43925787,0.5637005,0.43973627,0.21294815,0.08948971,0.11427503,0.22069378,0.28190192,0.21959564,0.10387382,0.02982991,0.00520063,0.00055045,3.54E-05,1.38E-06,3.00E-08,0,0,0,3.00E-08,1.38E-06,3.54E-05,0.00055045,0.00520063,0.0298299,0.10387376,0.21959288,0.28183118,0,0,0,0,0,0,3.00E-08,1.38E-06,3.54E-05,0.00055183,0.005236,0.03038036,0.10907439,0.24942278,0.38570494,0.43918575,0.38570494,0.24942278,0.10907439,0.03038036,0.005236,0.00055183,3.54E-05,1.38E-06,3.00E-08,7.00E-08,2.76E-06,7.07E-05,0.0011009,0.01040127,0.05965981,0.20774758,0.43918851,0.56373311,0.44028665,0.21814879,0.11931965,0.21815017,0.44032206,0.56428494,0.44442452,0.23812794,0.1687342,0.25982405,0.38680585,0.43925649,0.3857077,0.24942285,0.10907439,0.03038036,0.005236,0.00055183,3.54E-05,1.38E-06,3.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-08,1.38E-06,3.54E-05,0.00055045,0.00520063,0.02982997,0.10387652,0.21966362,0.28293209,0.22999414,0.16353357,0.23757752,0.44439052,0.56431893,0.44087248,0.2233508,0.14914955,0.32202255,0.65987953,0.84556429,0.65878139,0.31162134,0.08948971,0.0156019,0.00165135,0.00010611,4.14E-06,1.00E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-08,7.10E-07,1.84E-05,0.00029291,0.00287554,0.01751527,0.06685183,0.16173332,0.25071203,0.25071203,0.16173332,0.06685183,0.01751527,0.00287554,0.00029291,1.84E-05,7.10E-07,2.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-08,2.79E-06,7.22E-05,0.00114048,0.01106059,0.06658254,0.25428023,0.64295049,1.15453633,1.58754308,1.7120197,1.38597456,0.79103827,0.30354156,0.07595506,0.01322852,0.01220046,0.06561309,0.2447973,0.5925034,1.00509398,1.38415559,1.77056372,2.0535981,2.015901,1.8548467,1.91747339,1.94817195,1.57457401,1.11183626,0.99232607,1.36107975,2.17557762,2.75425912,2.33605092,1.30165728,0.55553189,0.35069042,0.40050989,0.44056962,0.38578672,0.2494258,0.10907446,0.03038036,0.00523601,0.00055193,3.95E-05,0.00010749,0.00165139,0.0156019,0.08948971,0.31162128,0.65877863,0.84549355,0,0,2.26E-06,0.00550452,0.59247821,2.82106693,0.89559627,2.15526017,3.82738963,1.6375744,4.8405896,5.19235306,8.0950019,4.05030641,3.18773554,5.80685838,14.96635885,16.16668947,13.66655212,0,0,0,0,0,1.13E-06,0.00275452,0.30174306,2.00163469,3.11867876,1.03958941,2.12474404,1.03683715,2.82244135,0.59523668,0.31550886,2.90136556,8.54073358,8.60176133,8.24449617,0,0,0,2.26E-06,0.00550452,0.59247708,2.81831184,0.59247708,0.00550508,0.00138065,0.15362718,1.30531238,3.85652455,4.97356975,2.04591212,2.57461088,2.7518679,5.42205538,5.71141441,3.71528536,0,0,2.83E-06,0.00688065,0.74059635,3.52289093,0.74334974,0.3058754,1.71503358,2.75049178,6.13351625,6.75513107,8.68885511,5.45946121,3.18360716,3.95334522,12.26152515,14.45854275,14.07076202,0,0,0,2.26E-06,0.00550452,0.59247708,2.81831184,0.59247708,0.00550508,0.00138065,0.15362718,1.30531238,3.85652455,4.97356975,2.04591212,2.57461088,2.7518679,5.42205538,5.71141441,3.71528536,0,0,0,0,0,0,1.13E-06,0.00275339,0.29899419,1.71365123,2.59411121,4.52921307,1.19321206,2.0098909,3.11455716,0.60349063,0.90523708,5.42893772,8.30277053,9.64814644,0,0,0,7.35E-06,0.01788967,1.92555164,9.16227194,2.2369276,3.05912282,8.37450311,6.4727495,19.22135765,20.26126596,24.80415029,16.34236691,7.58382848,11.55966871,36.89530076,41.00167253,43.03034102,99.66671488,11.07407943,3.077739041,1.73275,1.40475,1.73275
